"index","painting index","image source","title","season","episode","number of colors","youtube source","colors","color hex","black gesso","bright red","burnt umber","cadmium yellow","dark sienna","indian red","indian yellow","liquid black","liquid clear","midnight black","phthalo blue","phthalo green","prussian blue","sap green","titanium white","van dyke brown","yellow ochre","alizarin crimson"
"211","73","https://www.twoinchbrush.com/images/painting73.png","soothing vista","17","3","13","https://www.youtube.com/embed/nqfrliv0sz0","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"212","74","https://www.twoinchbrush.com/images/painting74.png","stormy seas","17","4","9","https://www.youtube.com/embed/le6agcr5ibw","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","0","0","1","1","1","1"
"213","75","https://www.twoinchbrush.com/images/painting75.png","country time","17","5","13","https://www.youtube.com/embed/e_bt9rqogn0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"214","76","https://www.twoinchbrush.com/images/painting76.png","a mild winter's day","17","6","10","https://www.youtube.com/embed/bbyo579mmha","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","0","1","1","1","1"
"215","77","https://www.twoinchbrush.com/images/painting77.png","spectacular waterfall","17","7","15","https://www.youtube.com/embed/nk-hebxl2uw","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1"
"216","78","https://www.twoinchbrush.com/images/painting78.png","view from the park","17","8","13","https://www.youtube.com/embed/q4n90jsouty","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"217","79","https://www.twoinchbrush.com/images/painting79.png","lake view","17","9","12","https://www.youtube.com/embed/07acfzbaoa0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"218","80","https://www.twoinchbrush.com/images/painting80.png","old country mill","17","10","11","https://www.youtube.com/embed/n8hlfcqacya","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"219","81","https://www.twoinchbrush.com/images/painting81.png","morning walk","17","11","12","https://www.youtube.com/embed/psvgnkqdr2y","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1"
"220","82","https://www.twoinchbrush.com/images/painting82.png","nature's splendor","17","12","13","https://www.youtube.com/embed/ucati2iwewk","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"221","83","https://www.twoinchbrush.com/images/painting83.png","mountain beauty","17","13","11","https://www.youtube.com/embed/8p-yeotmvrw","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"222","58","https://www.twoinchbrush.com/images/painting58.png","half-oval vignette","18","1","12","https://www.youtube.com/embed/uy3firy2toe","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"223","59","https://www.twoinchbrush.com/images/painting59.png","absolutely autumn","18","2","11","https://www.youtube.com/embed/pgpvpil2ume","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"224","60","https://www.twoinchbrush.com/images/painting60.png","mountain seclusion","18","3","10","https://www.youtube.com/embed/ebzkuvbry54","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","1","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1","0","1"
"225","61","https://www.twoinchbrush.com/images/painting61.png","crimson oval","18","4","12","https://www.youtube.com/embed/r7y3izmfpbm","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"226","62","https://www.twoinchbrush.com/images/painting62.png","autumn exhibition","18","5","11","https://www.youtube.com/embed/6afhy2d9lv8","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"227","63","https://www.twoinchbrush.com/images/painting63.png","majestic peaks","18","6","13","https://www.youtube.com/embed/lilbzlcnndo","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"228","64","https://www.twoinchbrush.com/images/painting64.png","golden morning mist","18","7","12","https://www.youtube.com/embed/rchxqj4dhlm","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"229","65","https://www.twoinchbrush.com/images/painting65.png","winter lace","18","8","8","https://www.youtube.com/embed/wjf_qoqrpck","['alizarin crimson', 'bright red', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#db0000', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","1","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"230","66","https://www.twoinchbrush.com/images/painting66.png","seascape fantasy","18","9","11","https://www.youtube.com/embed/sbbbilrdusw","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"231","67","https://www.twoinchbrush.com/images/painting67.png","double oval stream","18","10","13","https://www.youtube.com/embed/rrjnhdr9dmu","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1"
"232","68","https://www.twoinchbrush.com/images/painting68.png","enchanted forest","18","11","12","https://www.youtube.com/embed/ikr7ut9mvbw","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"233","69","https://www.twoinchbrush.com/images/painting69.png","southwest serenity","18","12","10","https://www.youtube.com/embed/evfppj5fuma","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","0","1","1","1","1","1"
"234","70","https://www.twoinchbrush.com/images/painting70.png","rippling waters","18","13","12","https://www.youtube.com/embed/xvnjbynsit0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1"
"235","44","https://www.twoinchbrush.com/images/painting44.png","snowfall magic","19","1","10","https://www.youtube.com/embed/1enwtsri16o","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","0","1","1","1","1"
"236","45","https://www.twoinchbrush.com/images/painting45.png","quiet mountain lake","19","2","14","https://www.youtube.com/embed/2gq2v6dct2i","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"237","46","https://www.twoinchbrush.com/images/painting46.png","final embers of sunlight","19","3","12","https://www.youtube.com/embed/iefbdk36muu","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"238","47","https://www.twoinchbrush.com/images/painting47.png","snowy morn","19","4","7","https://www.youtube.com/embed/ib1tdwlo0kk","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#5f2e1f', '#000000', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","1","1","1"
"239","48","https://www.twoinchbrush.com/images/painting48.png","camper's haven","19","5","11","https://www.youtube.com/embed/c34waugkat0","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"240","49","https://www.twoinchbrush.com/images/painting49.png","waterfall in the woods","19","6","14","https://www.youtube.com/embed/ubrkva7sy1q","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"241","50","https://www.twoinchbrush.com/images/painting50.png","covered bridge oval","19","7","10","https://www.youtube.com/embed/f4ipbh1ohsq","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","1","0","1","1","1","1"
"242","51","https://www.twoinchbrush.com/images/painting51.png","scenic seclusion","19","8","13","https://www.youtube.com/embed/d50hkqb9jem","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"243","52","https://www.twoinchbrush.com/images/painting52.png","ebb tide","19","9","10","https://www.youtube.com/embed/mfona_ln7ys","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","1","1","1","0","0","0","1","1","1","1"
"244","53","https://www.twoinchbrush.com/images/painting53.png","after the rain","19","10","12","https://www.youtube.com/embed/wj-3ct7rvai","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"245","54","https://www.twoinchbrush.com/images/painting54.png","winter elegance","19","11","9","https://www.youtube.com/embed/jjbzzkp_u5e","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","0","0","1","1","1","1"
"246","56","https://www.twoinchbrush.com/images/painting56.png","evening's peace","19","12","10","https://www.youtube.com/embed/ueumvwc4o5u","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","1","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1","0","1"
"247","57","https://www.twoinchbrush.com/images/painting57.png","valley of tranquility","19","13","13","https://www.youtube.com/embed/fny7jdy5pse","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
